tipo_doc,co_mun,registro_tombo,exer_orç,co_orgao,co_uni_orcamentaria,data_empenho,nu_empenho,data_ref
983,061,03000000000000048538,201600,03,01,20160308,8030004,202311
983,061,03000000000000048540,201600,03,01,20160308,8030004,202311
983,061,03000000000000048549,201600,03,01,20160308,8030004,202311
983,061,03000000000000048707,201600,03,01,20160309,9030003,202311
983,061,03000000000000048708,201600,03,01,20160309,9030003,202311
983,061,03000000000000048709,201600,03,01,20160309,9030003,202311
983,061,03000000000000048714,201600,03,01,20160309,9030003,202311
983,061,03000000000000048729,201600,03,01,20160309,9030003,202311
983,061,03000000000000049783,201600,03,01,20160719,19070014,202311
983,061,03000000000000049796,201600,03,01,20160719,19070009,202311
983,061,03000000000000050335,201600,03,01,20160930,30090008,202311
983,061,03000000000000050424,201600,03,01,20160930,30090010,202311
983,061,03000000000000050818,201600,03,01,20161201,1120104,202311
983,061,03000000000000051084,201600,03,01,20161212,12120006,202311
983,061,03000000000000048710,201600,03,01,20160309,9030003,202311
983,061,03000000000000048543,201600,03,01,20160308,8030004,202311
983,061,03000000000000048705,201600,03,01,20160309,9030003,202311
983,061,03000000000000048717,201600,03,01,20160309,9030003,202311
983,061,03000000000000049994,201600,03,01,20160818,18080014,202311
983,061,03000000000000050811,201600,03,01,20161201,1120107,202311
983,061,03000000000000048531,201600,03,01,20160308,8030004,202311
983,061,03000000000000048537,201600,03,01,20160308,8030004,202311
983,061,03000000000000048716,201600,03,01,20160309,9030003,202311
983,061,03000000000000050536,201600,03,01,20161019,19100008,202311
983,061,03000000000000051022,201600,03,01,20161019,19100004,202311
983,061,03000000000000050598,201600,03,01,20161019,19100005,202311
983,061,03000000000000051269,201600,03,01,20161201,1120176,202311
983,061,03000000000000055645,201700,03,01,20170502,02050185,202311
983,061,03000000000000048706,201600,03,01,20160309,9030003,202311
983,061,03000000000000049841,201600,03,01,20160530,30050052,202311
983,061,03000000000000048702,201600,03,01,20160309,9030003,202311
983,061,03000000000000048713,201600,03,01,20160309,9030003,202311
983,061,03000000000000035485,201300,03,01,20130422,22040003,202311
983,061,06000000000000048900,201600,06,01,20160511,11050009,202311
983,061,03000000000000049892,201600,03,01,20160727,27070003,202311
983,061,03000000000000050465,201600,03,01,20161019,19100007,202311
983,061,03000000000000035480,201300,03,01,20130402,2040014,202311
983,061,03000000000000049851,201600,03,01,20160719,19070010,202311
983,061,03000000000000050170,201600,03,01,20160530,30050052,202311
983,061,03000000000000050940,201600,03,01,20161202,2120006,202311
983,061,03000000000000050941,201600,03,01,20161202,2120006,202311
983,061,03000000000000050946,201600,03,01,20161202,2120006,202311
983,061,03000000000000050980,201600,03,01,20161202,2120004,202311
983,061,03000000000000050983,201600,03,01,20161202,2120004,202311
983,061,03000000000000051003,201600,03,01,20161018,18100001,202311
983,061,03000000000000051407,201500,03,01,20151108,8110007,202311
983,061,03000000000000050479,201600,03,01,20161019,19100006,202311
983,061,03000000000000050507,201600,03,01,20161019,19100009,202311
983,061,03000000000000050509,201600,03,01,20161019,19100009,202311
983,061,03000000000000050525,201600,03,01,20161019,19100008,202311
983,061,03000000000000050928,201600,03,01,20160905,5090008,202311
983,061,03000000000000056967,201700,03,01,20170703,03070181,202311
983,061,03000000000000062103,201800,03,01,20180618,18060004,202311
983,061,03000000000000050851,201600,03,01,20160824,24080002,202311
983,061,03000000000000050966,201600,03,01,20161202,2120005,202311
983,061,03000000000000048659,201600,03,01,20160309,9030005,202311
983,061,03000000000000049028,201600,03,01,20160602,2060017,202311
983,061,03000000000000050462,201600,03,01,20161019,19100007,202311
983,061,03000000000000050804,201600,03,01,20161201,1120107,202311
983,061,03000000000000050813,201600,03,01,20161201,1120107,202311
983,061,03000000000000050849,201600,03,01,20160824,24080002,202311
983,061,03000000000000050850,201600,03,01,20160824,24080002,202311
983,061,06000000000000050537,201600,06,01,20161019,19100008,202311
983,061,03000000000000051488,201700,03,01,20170403,03040174,202311
983,061,03000000000000048648,201600,03,01,20160309,9030002,202311
983,061,03000000000000050155,201600,03,01,20160530,30050043,202311
983,061,03000000000000050156,201600,03,01,20160530,30050043,202311
983,061,03000000000000050226,201600,03,01,20160929,29090011,202311
983,061,03000000000000050228,201600,03,01,20160929,29090011,202311
983,061,03000000000000050460,201600,03,01,20161019,19100007,202311
983,061,03000000000000050484,201600,03,01,20161019,19100006,202311
983,061,03000000000000050488,201600,03,01,20161019,19100006,202311
983,061,03000000000000050493,201600,03,01,20161019,19100006,202311
983,061,03000000000000050511,201600,03,01,20161019,19100009,202311
983,061,03000000000000050516,201600,03,01,20161019,19100008,202311
983,061,03000000000000050625,201600,03,01,20161019,19100009,202311
983,061,03000000000000050686,201600,03,01,20160824,24080003,202311
983,061,03000000000000051191,201600,03,01,20161213,13120003,202311
983,061,03000000000000051242,201600,03,01,20161201,1120176,202311
983,061,03000000000000051247,201600,03,01,20161201,1120176,202311
983,061,03000000000000051252,201600,03,01,20161201,1120176,202311
983,061,03000000000000051290,201600,03,01,20161201,1120176,202311
983,061,03000000000000051293,201600,03,01,20161201,1120176,202311
983,061,03000000000000051303,201600,03,01,20161201,1120176,202311
983,061,03000000000000051306,201600,03,01,20161201,1120176,202311
983,061,03000000000000055676,201700,03,01,20170502,02050184,202311
983,061,03000000000000055755,201700,03,01,20170601,01060043,202311
983,061,03000000000000050478,201600,03,01,20161019,19100006,202311
983,061,03000000000000050486,201600,03,01,20161019,19100006,202311
983,061,03000000000000050502,201600,03,01,20161019,19100009,202311
983,061,03000000000000050531,201600,03,01,20161019,19100008,202311
983,061,03000000000000050677,201600,03,01,20160824,24080003,202311
983,061,03000000000000050679,201600,03,01,20160824,24080003,202311
983,061,03000000000000050697,201600,03,01,20160824,24080006,202311
983,061,03000000000000050934,201600,03,01,20161202,2120006,202311
983,061,03000000000000050936,201600,03,01,20161202,2120006,202311
983,061,03000000000000050947,201600,03,01,20161202,2120006,202311
983,061,03000000000000050948,201600,03,01,20161202,2120006,202311
983,061,03000000000000050965,201600,03,01,20161202,2120005,202311
983,061,03000000000000049207,201600,03,01,20160701,1070038,202311
983,061,03000000000000050724,201600,03,01,20160906,6090004,202311
983,061,03000000000000050698,201600,03,01,20160824,24080006,202311
983,061,03000000000000050783,201600,03,01,20161201,1120051,202311
983,061,03000000000000050823,201600,03,01,20161201,1120104,202311
983,061,03000000000000048977,201600,03,01,20160602,2060015,202311
983,061,03000000000000050446,201600,03,01,20161019,19100007,202311
983,061,03000000000000050817,201600,03,01,20161201,1120107,202311
983,061,03000000000000056994,201700,03,01,20170703,03070178,202311
983,061,03000000000000050827,201600,03,01,20161201,1120104,202311
983,061,03000000000000035492,201300,03,01,20130422,22040003,202311
983,061,03000000000000035493,201300,03,01,20130422,22040003,202311
983,061,03000000000000049191,201600,03,01,20160701,1070038,202311
983,061,03000000000000049842,201600,03,01,20160530,30050052,202311
983,061,03000000000000050487,201600,03,01,20161019,19100006,202311
983,061,03000000000000050594,201600,03,01,20161019,19100005,202311
983,061,03000000000000050595,201600,03,01,20161019,19100005,202311
983,061,03000000000000050597,201600,03,01,20161019,19100005,202311
983,061,03000000000000051074,201600,03,01,20161207,7120005,202311
983,061,03000000000000051089,201600,03,01,20161212,12120006,202311
983,061,03000000000000051112,201600,03,01,20161019,19100010,202311
983,061,03000000000000050461,201600,03,01,20161019,19100007,202311
983,061,03000000000000050470,201600,03,01,20161019,19100006,202311
983,061,03000000000000050471,201600,03,01,20161019,19100006,202311
983,061,03000000000000057139,201700,03,01,20171002,02100159,202311
983,061,03000000000000057162,201700,03,01,20171002,02100159,202311
983,061,03000000000000051484,201700,03,01,20170403,03040174,202311
983,061,03000000000000055615,201700,03,01,20170403,03040189,202311
983,061,03000000000000049027,201600,03,01,20160602,2060017,202311
983,061,03000000000000050582,201600,03,01,20161019,19100005,202311
983,061,03000000000000050631,201600,03,01,20161018,18100002,202311
983,061,03000000000000050632,201600,03,01,20161018,18100002,202311
983,061,03000000000000050647,201600,03,01,20161019,19100003,202311
983,061,03000000000000050648,201600,03,01,20161019,19100003,202311
983,061,03000000000000050720,201600,03,01,20160906,6090005,202311
983,061,03000000000000050723,201600,03,01,20160906,6090004,202311
983,061,03000000000000050798,201600,03,01,20161201,1120106,202311
983,061,03000000000000050937,201600,03,01,20161202,2120006,202311
983,061,03000000000000050938,201600,03,01,20161202,2120006,202311
983,061,03000000000000050950,201600,03,01,20161202,2120005,202311
983,061,03000000000000051004,201600,03,01,20161018,18100001,202311
983,061,03000000000000051150,201600,03,01,20161213,13120002,202311
983,061,03000000000000051151,201600,03,01,20161213,13120002,202311
983,061,03000000000000051152,201600,03,01,20161213,13120002,202311
983,061,03000000000000051171,201600,03,01,20161213,13120004,202311
983,061,03000000000000051172,201600,03,01,20161213,13120004,202311
983,061,03000000000000051173,201600,03,01,20161213,13120004,202311
983,061,03000000000000051174,201600,03,01,20161213,13120004,202311
983,061,03000000000000051175,201600,03,01,20161213,13120004,202311
983,061,03000000000000051176,201600,03,01,20161213,13120004,202311
983,061,03000000000000051177,201600,03,01,20161213,13120004,202311
983,061,03000000000000051183,201600,03,01,20161213,13120004,202311
983,061,03000000000000051212,201600,03,01,20161213,13120003,202311
983,061,03000000000000051213,201600,03,01,20161213,13120003,202311
983,061,03000000000000051380,201600,03,01,20161108,8110005,202311
983,061,03000000000000050674,201600,03,01,20160824,24080003,202311
983,061,03000000000000050695,201600,03,01,20160824,24080006,202311
983,061,03000000000000049044,201600,03,01,20160602,2060017,202311
983,061,03000000000000056984,201700,03,01,20170703,03070182,202311
983,061,03000000000000049080,201600,03,01,20160621,21060012,202311
983,061,03000000000000049034,201600,03,01,20160602,2060015,202311
983,061,03000000000000050778,201600,03,01,20161201,1120051,202311
983,061,03000000000000050973,201600,03,01,20161202,2120005,202311
983,061,03000000000000056995,201700,03,01,20170703,03070176,202311
983,061,03000000000000062107,201800,03,01,20180618,18060004,202311
983,061,03000000000000051489,201700,03,01,20170403,03040174,202311
983,061,03000000000000050207,201600,03,01,20160929,29090011,202311
983,061,03000000000000051209,201600,03,01,20161213,13120003,202311
983,061,03000000000000051367,201600,03,01,20161108,8110004,202311
983,061,03000000000000051388,201600,03,01,20161108,8110005,202311
983,061,03000000000000051389,201600,03,01,20161108,8110005,202311
983,061,03000000000000055540,201700,03,01,20170403,03040173,202311
983,061,03000000000000049234,201600,03,01,20160530,30050027,202311
983,061,03000000000000049249,201600,03,01,20160602,2060014,202311
983,061,03000000000000051500,201700,03,01,20170403,03040174,202311
983,061,03000000000000055517,201700,03,01,20170403,03040183,202311
983,061,03000000000000049768,201600,03,01,20160530,30050045,202311
983,061,03000000000000050894,201600,03,01,20161006,6100025,202311
983,061,03000000000000055668,201700,03,01,20170502,02050182,202311
983,061,03000000000000050900,201600,03,01,20160824,24080005,202311
983,061,03000000000000051364,201600,03,01,20161108,8110004,202311
983,061,03000000000000055562,201700,03,01,20170403,03040195,202311
983,061,03000000000000049753,201600,03,01,20160530,30050044,202311
983,061,03000000000000049772,201600,03,01,20160719,19070014,202311
983,061,03000000000000050292,201600,03,01,20160930,30090008,202311
983,061,03000000000000050729,201600,03,01,20160530,30050042,202311
983,061,03000000000000051189,201600,03,01,20161213,13120003,202311
983,061,06000000000000066283,202000,06,01,20201007,07100001,202311
983,061,06000000000000066284,202000,06,01,20201007,07100001,202311
983,061,06000000000000066285,202000,06,01,20201007,07100001,202311
983,061,03000000000000050819,201600,03,01,20161201,1120104,202311
983,061,03000000000000050787,201600,03,01,20161201,1120106,202311
983,061,03000000000000049960,201600,03,01,20160818,18080016,202311
983,061,03000000000000049961,201600,03,01,20160818,18080016,202311
983,061,03000000000000049978,201600,03,01,20160822,22080001,202311
983,061,03000000000000050014,201600,03,01,20160818,18080015,202311
983,061,03000000000000035482,201300,03,01,20130422,22040003,202311
983,061,03000000000000047943,201200,03,01,20121201,1120002,202311
983,061,03000000000000050602,201600,03,01,20161019,19100002,202311
983,061,03000000000000050612,201600,03,01,20161019,19100002,202311
983,061,03000000000000050814,201600,03,01,20161201,1120107,202311
983,061,03000000000000051425,201600,03,01,20160615,15060007,202311
983,061,03000000000000049771,201600,03,01,20160719,19070014,202311
983,061,03000000000000049791,201600,03,01,20160719,19070014,202311
983,061,03000000000000050173,201600,03,01,20160530,30050049,202311
983,061,03000000000000050421,201600,03,01,20160929,29090010,202311
983,061,03000000000000050690,201600,03,01,20160824,24080006,202311
983,061,03000000000000051050,201600,03,01,20161205,5120006,202311
983,061,03000000000000055569,201700,03,01,20170403,03040194,202311
983,061,03000000000000050241,201600,03,01,20160929,29090010,202311
983,061,03000000000000051043,201600,03,01,20161205,5120005,202311
983,061,03000000000000055582,201700,03,01,20170403,03040193,202311
983,061,03000000000000049280,201600,03,01,20160530,30050030,202311
983,061,03000000000000050994,201600,03,01,20161202,2120004,202311
983,061,03000000000000055572,201700,03,01,20170403,03040194,202311
983,061,03000000000000051039,201600,03,01,20161205,5120005,202311
983,061,03000000000000050237,201600,03,01,20160929,29090011,202311
983,061,03000000000000050763,201600,03,01,20161006,6100023,202311
983,061,03000000000000051037,201600,03,01,20161019,19100004,202311
983,061,03000000000000051040,201600,03,01,20161205,5120005,202311
983,061,03000000000000051060,201600,03,01,20161006,6100022,202311
983,061,03000000000000050414,201600,03,01,20160929,29090010,202311
983,061,03000000000000049312,201600,03,01,20160530,30050043,202311
983,061,03000000000000049695,201600,03,01,20160722,22070003,202311
983,061,03000000000000050771,201600,03,01,20161201,1120052,202311
983,061,03000000000000050991,201600,03,01,20161202,2120004,202311
983,061,03000000000000049244,201600,03,01,20160530,30050027,202311
983,061,03000000000000049769,201600,03,01,20160530,30050045,202311
983,061,03000000000000049794,201600,03,01,20160719,19070009,202311
983,061,03000000000000050015,201600,03,01,20160818,18080015,202311
983,061,03000000000000050174,201600,03,01,20160530,30050050,202311
983,061,03000000000000050890,201600,03,01,20161006,6100025,202311
983,061,03000000000000051165,201600,03,01,20161213,13120004,202311
983,061,03000000000000051197,201600,03,01,20161213,13120003,202311
983,061,03000000000000049766,201600,03,01,20160530,30050045,202311
983,061,03000000000000050235,201600,03,01,20160929,29090011,202311
983,061,03000000000000050301,201600,03,01,20160930,30090008,202311
983,061,03000000000000049098,201600,03,01,20160530,30050034,202311
983,061,03000000000000049099,201600,03,01,20160530,30050037,202311
983,061,03000000000000050168,201600,03,01,20160530,30050052,202311
983,061,03000000000000050169,201600,03,01,20160530,30050052,202311
983,061,03000000000000050256,201600,03,01,20160929,29090010,202311
983,061,03000000000000050257,201600,03,01,20160929,29090010,202311
983,061,03000000000000050782,201600,03,01,20161201,1120051,202311
983,061,03000000000000051046,201600,03,01,20161205,5120006,202311
983,061,03000000000000050179,201600,03,01,20160530,30050050,202311
983,061,03000000000000050809,201600,03,01,20161201,1120107,202311
983,061,03000000000000050838,201600,03,01,20161201,1120110,202311
983,061,03000000000000050846,201600,03,01,20160824,24080002,202311
983,061,03000000000000050372,201600,03,01,20160930,30090010,202311
983,061,03000000000000050772,201600,03,01,20161201,1120052,202311
983,061,03000000000000050808,201600,03,01,20161201,1120107,202311
983,061,03000000000000050232,201600,03,01,20160929,29090011,202311
983,061,03000000000000050431,201600,03,01,20160930,30090010,202311
983,061,03000000000000050433,201600,03,01,20160930,30090010,202311
983,061,03000000000000050876,201600,03,01,20161201,1120175,202311
983,061,03000000000000050877,201600,03,01,20161201,1120175,202311
983,061,03000000000000050883,201600,03,01,20161201,1120175,202311
983,061,03000000000000051059,201600,03,01,20161205,5120004,202311
983,061,03000000000000050342,201600,03,01,20160930,30090008,202311
983,061,03000000000000050428,201600,03,01,20160930,30090010,202311
983,061,03000000000000050878,201600,03,01,20161201,1120175,202311
983,061,03000000000000051056,201600,03,01,20161205,5120004,202311
983,061,03000000000000050370,201600,03,01,20160930,30090010,202311
983,061,03000000000000050430,201600,03,01,20160930,30090010,202311
983,061,03000000000000050415,201600,03,01,20160929,29090010,202311
983,061,03000000000000050230,201600,03,01,20160929,29090011,202311
983,061,03000000000000050231,201600,03,01,20160929,29090011,202311
983,061,03000000000000050345,201600,03,01,20160930,30090008,202311
983,061,03000000000000051042,201600,03,01,20161205,5120005,202311
983,061,03000000000000050344,201600,03,01,20160930,30090008,202311
983,061,03000000000000050432,201600,03,01,20160930,30090010,202311
983,061,03000000000000051054,201600,03,01,20161205,5120004,202311
983,061,03000000000000051452,201700,03,01,20170403,03040187,202311
983,061,03000000000000050233,201600,03,01,20160929,29090011,202311
983,061,03000000000000050417,201600,03,01,20160929,29090010,202311
983,061,03000000000000050563,201600,03,01,20161019,19100005,202311
983,061,03000000000000050881,201600,03,01,20161201,1120175,202311
983,061,03000000000000051051,201600,03,01,20161205,5120006,202311
983,061,03000000000000050234,201600,03,01,20160929,29090011,202311
983,061,03000000000000050340,201600,03,01,20160930,30090008,202311
983,061,03000000000000050435,201600,03,01,20160930,30090010,202311
983,061,03000000000000050879,201600,03,01,20161201,1120175,202311
983,061,03000000000000050880,201600,03,01,20161201,1120175,202311
983,061,03000000000000050888,201600,03,01,20161201,1120175,202311
983,061,03000000000000050236,201600,03,01,20160929,29090011,202311
983,061,03000000000000051494,201700,03,01,20170403,03040174,202311
983,061,03000000000000055514,201700,03,01,20170403,03040183,202311
983,061,03000000000000049239,201600,03,01,20160530,30050027,202311
983,061,03000000000000049256,201600,03,01,20160602,2060014,202311
983,061,03000000000000049259,201600,03,01,20160602,2060014,202311
983,061,03000000000000050354,201600,03,01,20160930,30090010,202311
983,061,03000000000000050359,201600,03,01,20160930,30090010,202311
983,061,03000000000000050495,201600,03,01,20161019,19100006,202311
983,061,03000000000000050251,201600,03,01,20160929,29090010,202311
983,061,03000000000000051017,201600,03,01,20161018,18100001,202311
983,061,03000000000000049704,201600,03,01,20160722,22070003,202311
983,061,03000000000000049895,201600,03,01,20160815,15080006,202311
983,061,03000000000000050242,201600,03,01,20160929,29090010,202311
983,061,03000000000000050886,201600,03,01,20161201,1120175,202311
983,061,03000000000000055564,201700,03,01,20170403,03040195,202311
983,061,03000000000000050447,201600,03,01,20161019,19100007,202311
983,061,03000000000000050691,201600,03,01,20160824,24080006,202311
983,061,03000000000000050810,201600,03,01,20161201,1120107,202311
983,061,03000000000000051052,201600,03,01,20161205,5120004,202311
983,061,03000000000000050848,201600,03,01,20160824,24080002,202311
983,061,03000000000000051041,201600,03,01,20161205,5120005,202311
983,061,03000000000000049767,201600,03,01,20160530,30050045,202311
983,061,03000000000000049097,201600,03,01,20160530,30050029,202311
983,061,03000000000000055537,201700,03,01,20170403,03040173,202311
983,061,03000000000000050296,201600,03,01,20160930,30090008,202311
983,061,03000000000000050302,201600,03,01,20160930,30090008,202311
983,061,03000000000000050374,201600,03,01,20160930,30090010,202311
983,061,03000000000000050418,201600,03,01,20160929,29090010,202311
983,061,03000000000000050805,201600,03,01,20161201,1120107,202311
983,061,03000000000000051053,201600,03,01,20161205,5120004,202311
983,061,03000000000000050187,201600,03,01,20160929,29090011,202311
983,061,03000000000000051116,201600,03,01,20161213,13120002,202311
983,061,03000000000000049313,201600,03,01,20160530,30050045,202311
983,061,03000000000000050852,201600,03,01,20160824,24080002,202311
983,061,03000000000000049150,201600,03,01,20160701,1070060,202311
983,061,03000000000000050346,201600,03,01,20160930,30090008,202311
983,061,03000000000000050369,201600,03,01,20160930,30090010,202311
983,061,03000000000000050371,201600,03,01,20160930,30090010,202311
983,061,03000000000000050780,201600,03,01,20161201,1120051,202311
983,061,03000000000000050854,201600,03,01,20160824,24080002,202311
983,061,06000000000000064942,202000,06,01,20200206,06020002,202311
983,061,03000000000000048693,201600,03,01,20160309,9030005,202311
983,061,03000000000000049043,201600,03,01,20160602,2060017,202311
983,061,03000000000000050449,201600,03,01,20161019,19100007,202311
983,061,03000000000000049004,201600,03,01,20160602,2060016,202311
983,061,03000000000000049967,201600,03,01,20160822,22080001,202311
983,061,03000000000000050290,201600,03,01,20160930,30090008,202311
983,061,03000000000000050350,201600,03,01,20160930,30090010,202311
983,061,03000000000000049075,201600,03,01,20160621,21060012,202311
983,061,03000000000000049749,201600,03,01,20160530,30050044,202311
983,061,03000000000000049810,201600,03,01,20160719,19070015,202311
983,061,03000000000000049086,201600,03,01,20160621,21060010,202311
983,061,03000000000000049157,201600,03,01,20160701,1070060,202311
983,061,03000000000000049159,201600,03,01,20160701,1070060,202311
983,061,03000000000000049968,201600,03,01,20160822,22080001,202311
983,061,03000000000000049996,201600,03,01,20160818,18080014,202311
983,061,03000000000000055508,201700,03,01,20170403,03040183,202311
983,061,03000000000000048528,201600,03,01,20160308,8030004,202311
983,061,03000000000000048907,201600,03,01,20160530,30050043,202311
983,061,03000000000000048908,201600,03,01,20160530,30050043,202311
983,061,03000000000000048965,201600,03,01,20160531,31050052,202311
983,061,03000000000000050564,201600,03,01,20161019,19100005,202311
983,061,03000000000000050793,201600,03,01,20161201,1120106,202311
983,061,03000000000000051104,201600,03,01,20161201,1120185,202311
983,061,03000000000000051412,201600,03,01,20161205,5120021,202311
983,061,03000000000000048954,201600,03,01,20160127,27010016,202311
983,061,03000000000000050767,201600,03,01,20161006,6100022,202311
983,061,03000000000000050916,201600,03,01,20160824,24080005,202311
983,061,03000000000000048978,201600,03,01,20160602,2060015,202311
983,061,03000000000000049070,201600,03,01,20160513,13050012,202311
983,061,03000000000000049156,201600,03,01,20160701,1070060,202311
983,061,03000000000000049158,201600,03,01,20160701,1070060,202311
983,061,03000000000000050666,201600,03,01,20160824,24080003,202311
983,061,03000000000000050670,201600,03,01,20160824,24080003,202311
983,061,03000000000000062102,201800,03,01,20180618,18060004,202311
983,061,03000000000000048536,201600,03,01,20160308,8030004,202311
983,061,03000000000000048694,201600,03,01,20160309,9030005,202311
983,061,03000000000000049051,201600,03,01,20160530,30050052,202311
983,061,03000000000000049222,201600,03,01,20160530,30050025,202311
983,061,03000000000000049952,201600,03,01,20160818,18080016,202311
983,061,03000000000000055543,201700,03,01,20170403,03040173,202311
983,061,03000000000000049068,201600,03,01,20160513,13050012,202311
983,061,03000000000000049076,201600,03,01,20160621,21060012,202311
983,061,03000000000000049077,201600,03,01,20160621,21060012,202311
983,061,03000000000000049078,201600,03,01,20160621,21060012,202311
983,061,03000000000000049142,201600,03,01,20160701,1070037,202311
983,061,03000000000000049143,201600,03,01,20160701,1070037,202311
983,061,03000000000000049146,201600,03,01,20160701,1070037,202311
983,061,03000000000000049847,201600,03,01,20160601,1060071,202311
983,061,03000000000000049962,201600,03,01,20160818,18080016,202311
983,061,03000000000000050287,201600,03,01,20160930,30090008,202311
983,061,03000000000000050730,201600,03,01,20160530,30050042,202311
983,061,03000000000000050968,201600,03,01,20161202,2120005,202311
983,061,03000000000000050976,201600,03,01,20161202,2120004,202311
983,061,03000000000000050873,201600,03,01,20161006,6100023,202311
983,061,03000000000000049083,201600,03,01,20160621,21060012,202311
983,061,03000000000000035337,201300,03,01,20130328,28030003,202311
983,061,03000000000000049724,201600,03,01,20160530,30050043,202311
983,061,03000000000000055542,201700,03,01,20170403,03040173,202311
983,061,03000000000000055578,201700,03,01,20170403,03040193,202311
983,061,03000000000000048691,201600,03,01,20160309,9030005,202311
983,061,03000000000000048696,201600,03,01,20160309,9030005,202311
983,061,03000000000000050758,201600,03,01,20161006,6100023,202311
983,061,03000000000000051417,201600,03,01,20161205,5120019,202311
983,061,03000000000000055531,201700,03,01,20170403,03040181,202311
983,061,03000000000000048565,201600,03,01,20160309,9030001,202311
983,061,03000000000000048678,201600,03,01,20160309,9030005,202311
983,061,03000000000000048690,201600,03,01,20160309,9030005,202311
983,061,03000000000000048946,201600,03,01,20160516,16050003,202311
983,061,03000000000000049050,201600,03,01,20160530,30050049,202311
983,061,03000000000000049053,201600,03,01,20160530,30050052,202311
983,061,03000000000000050176,201600,03,01,20160530,30050050,202311
983,061,03000000000000050348,201600,03,01,20160930,30090010,202311
983,061,03000000000000050373,201600,03,01,20160930,30090010,202311
983,061,03000000000000050517,201600,03,01,20161019,19100008,202311
983,061,03000000000000050532,201600,03,01,20161019,19100008,202311
983,061,03000000000000055579,201700,03,01,20170403,03040193,202311
983,061,03000000000000048518,201600,03,01,20160308,8030003,202311
983,061,03000000000000055685,201700,03,01,20170502,02050184,202311
983,061,03000000000000055544,201700,03,01,20170403,03040173,202311
983,061,03000000000000049261,201600,03,01,20160602,2060014,202311
983,061,03000000000000050184,201600,03,01,20160530,30050044,202311
983,061,03000000000000050196,201600,03,01,20160929,29090011,202311
983,061,03000000000000048508,201600,03,01,20160308,8030003,202311
983,061,03000000000000048986,201600,03,01,20160602,2060015,202311
983,061,03000000000000048993,201600,03,01,20160602,2060015,202311
983,061,03000000000000049031,201600,03,01,20160602,2060015,202311
983,061,03000000000000055575,201700,03,01,20170403,03040194,202311
983,061,03000000000000049278,201600,03,01,20160530,30050030,202311
983,061,03000000000000050766,201600,03,01,20161006,6100022,202311
983,061,03000000000000055530,201700,03,01,20170403,03040181,202311
983,061,03000000000000048512,201600,03,01,20160308,8030003,202311
983,061,03000000000000048656,201600,03,01,20160309,9030002,202311
983,061,03000000000000048945,201600,03,01,20160516,16050004,202311
983,061,03000000000000050571,201600,03,01,20161019,19100005,202311
983,061,03000000000000050837,201600,03,01,20161201,1120110,202311
983,061,03000000000000048943,201600,03,01,20160516,16050004,202311
983,061,03000000000000050749,201600,03,01,20161006,6100024,202311
983,061,03000000000000048558,201600,03,01,20160309,9030001,202311
983,061,03000000000000048680,201600,03,01,20160309,9030005,202311
983,061,03000000000000048915,201600,03,01,20160530,30050043,202311
983,061,03000000000000048917,201600,03,01,20160530,30050024,202311
983,061,03000000000000048969,201600,03,01,20160531,31050054,202311
983,061,03000000000000049136,201600,03,01,20160530,30050044,202311
983,061,03000000000000051082,201600,03,01,20161212,12120006,202311
983,061,03000000000000051095,201600,03,01,20161212,12120009,202311
983,061,03000000000000048944,201600,03,01,20160516,16050004,202311
983,061,03000000000000049195,201600,03,01,20160701,1070038,202311
983,061,03000000000000049276,201600,03,01,20160530,30050030,202311
983,061,03000000000000050178,201600,03,01,20160530,30050050,202311
983,061,03000000000000055670,201700,03,01,20170502,02050182,202311
983,061,03000000000000048991,201600,03,01,20160602,2060015,202311
983,061,03000000000000037214,201300,03,01,20130201,1020046,202311
983,061,03000000000000037218,201300,03,01,20130201,1020046,202311
983,061,03000000000000037222,201300,03,01,20130201,1020046,202311
983,061,06000000000000048901,201600,06,01,20160511,11050008,202311
983,061,03000000000000049271,201600,03,01,20160615,15060008,202311
983,061,03000000000000050250,201600,03,01,20160929,29090010,202311
983,061,03000000000000050740,201600,03,01,20160530,30050042,202311
983,061,03000000000000050744,201600,03,01,20160530,30050042,202311
983,061,03000000000000051072,201600,03,01,20161108,8110003,202311
983,061,03000000000000051229,201600,03,01,20161201,1120176,202311
983,061,03000000000000051232,201600,03,01,20161201,1120176,202311
983,061,03000000000000051241,201600,03,01,20161201,1120176,202311
983,061,03000000000000051244,201600,03,01,20161201,1120176,202311
983,061,03000000000000051246,201600,03,01,20161201,1120176,202311
983,061,03000000000000051248,201600,03,01,20161201,1120176,202311
983,061,03000000000000051263,201600,03,01,20161201,1120176,202311
983,061,03000000000000051281,201600,03,01,20161201,1120176,202311
983,061,03000000000000051288,201600,03,01,20161201,1120176,202311
983,061,03000000000000051291,201600,03,01,20161201,1120176,202311
983,061,03000000000000051348,201600,03,01,20161201,1120176,202311
983,061,03000000000000051424,201600,03,01,20161205,5120020,202311
983,061,03000000000000048594,201600,03,01,20160309,9030004,202311
983,061,03000000000000048985,201600,03,01,20160602,2060015,202311
983,061,03000000000000049709,201600,03,01,20160530,30050035,202311
983,061,03000000000000049736,201600,03,01,20160530,30050043,202311
983,061,03000000000000049976,201600,03,01,20160822,22080001,202311
983,061,03000000000000050208,201600,03,01,20160929,29090011,202311
